batch,t_ms,raw_m,die_c,amb_c,rssi_dbm,gain_step,snr_db,kept
10,3671247,-2.1860,39.6,29.25,-68.0,10,0.0,1
10,3671973,-2.7719,39.6,29.25,-68.5,10,0.0,1
10,3672699,-2.9072,39.6,29.25,-62.5,10,0.0,1
10,3673425,-2.4564,38.6,29.25,-68.0,10,0.0,1
10,3674151,-2.7719,39.6,29.25,-62.0,10,0.0,1
10,3674877,-2.2761,39.6,29.25,-62.5,10,0.0,1
10,3675603,-2.9522,39.6,29.25,-62.5,10,0.0,1
10,3676329,-2.9522,39.6,29.25,-62.5,10,0.0,1
10,3677055,-3.4029,39.6,29.25,-62.5,10,0.0,1
10,3677781,-2.6593,39.6,29.25,-62.5,10,0.0,1
10,3678507,-3.1550,38.6,29.25,-68.5,10,0.0,1
10,3679233,-2.6593,38.6,29.25,-62.5,10,0.0,1
10,3679959,-3.3353,39.6,29.25,-62.0,10,0.0,1
10,3680685,-2.5691,39.6,29.25,-68.0,10,0.0,1
10,3681411,-2.4339,39.6,29.25,-62.0,10,0.0,1
10,3682137,-2.1409,39.6,29.25,-68.5,10,0.0,1
10,3682863,-2.2761,40.6,29.25,-68.5,10,0.0,1
10,3683589,-2.7043,39.6,29.25,-68.5,10,0.0,1
10,3684315,-2.7043,39.6,29.25,-68.5,10,0.0,1
10,3685041,-2.1635,39.6,29.25,-62.5,10,0.0,1
10,3685767,-3.3579,39.6,29.25,-62.5,10,0.0,1
10,3686493,-1.4648,40.6,29.25,-62.0,10,0.0,1
10,3687219,-2.9297,40.6,29.25,-62.0,10,0.0,1
10,3687945,-3.3353,40.6,29.25,-62.0,10,0.0,1
10,3688671,-2.9748,40.6,29.25,-62.0,10,0.0,1
10,3689397,-3.0649,40.6,29.26,-62.5,10,0.0,1
10,3690123,-2.9748,40.6,29.26,-68.5,10,0.0,1
10,3690849,-2.3888,40.6,29.26,-68.0,10,0.0,1
10,3691575,-2.3437,40.6,29.26,-62.5,10,0.0,1
10,3692301,-3.1325,40.6,29.26,-62.5,10,0.0,1
10,3693027,-1.4198,40.6,29.26,-68.5,10,0.0,1
10,3693753,-1.3522,40.6,29.26,-62.5,10,0.0,1
10,3694479,-2.2311,40.6,29.26,-62.5,10,0.0,1
10,3695205,-2.6367,40.6,29.25,-62.5,10,0.0,1
10,3695931,-1.9381,40.6,29.25,-68.0,10,0.0,1
10,3696657,-2.8395,39.6,29.26,-62.5,10,0.0,1
10,3697383,-2.2761,39.6,29.26,-62.0,10,0.0,1
10,3698109,-3.0874,40.6,29.26,-68.5,10,0.0,1
10,3698835,-3.3579,40.6,29.25,-62.0,10,0.0,1
10,3699561,-3.2452,39.6,29.26,-62.5,10,0.0,1
10,3700287,-2.2761,39.6,29.25,-68.5,10,0.0,1
10,3701013,-2.1635,39.6,29.25,-68.5,10,0.0,1
10,3701739,-2.8395,39.6,29.25,-62.5,10,0.0,1
10,3702465,-3.2001,39.6,29.25,-62.0,10,0.0,1
10,3703191,-2.5691,40.6,29.25,-62.5,10,0.0,1
10,3703917,-1.8254,40.6,29.25,-62.5,10,0.0,1
10,3704643,-2.2761,39.6,29.25,-62.5,10,0.0,1
10,3705369,-1.7127,39.6,29.25,-62.5,10,0.0,1
10,3706095,-1.7127,39.6,29.25,-62.5,10,0.0,1
10,3706821,-2.2761,39.6,29.25,-62.5,10,0.0,1
10,3707547,-3.1100,39.6,29.25,-62.0,10,0.0,1
10,3708273,-2.8395,39.6,29.26,-62.5,10,0.0,1
10,3708999,-2.4114,39.6,29.25,-62.5,10,0.0,1
10,3709725,-2.0508,39.6,29.26,-62.5,10,0.0,1
10,3710451,-3.3579,40.6,29.26,-68.5,10,0.0,1
10,3711177,-2.2536,39.6,29.25,-62.0,10,0.0,1
10,3711903,-3.7635,39.6,29.25,-68.0,10,0.0,1
10,3712629,-2.6593,39.6,29.25,-62.5,10,0.0,1
10,3713355,-3.0874,39.6,29.25,-62.0,10,0.0,1
10,3714081,-3.0874,39.6,29.26,-62.0,10,0.0,1
10,3714807,-2.3212,40.6,29.26,-62.5,10,0.0,1
10,3715533,-3.3353,39.6,29.26,-62.0,10,0.0,1
10,3716259,-2.2085,39.6,29.26,-62.5,10,0.0,1
10,3716985,-3.4255,39.6,29.25,-62.5,10,0.0,1
10,3717711,-2.4790,39.6,29.26,-62.0,10,0.0,1
10,3718437,-2.7945,39.6,29.26,-62.0,10,0.0,1
10,3719163,-1.9832,40.6,29.26,-62.5,10,0.0,1
10,3719889,-2.7269,39.6,29.26,-62.5,10,0.0,1
10,3720615,-2.2987,39.6,29.26,-62.0,10,0.0,1
10,3721341,-2.4114,39.6,29.25,-62.5,10,0.0,1
10,3722067,-2.4114,39.6,29.25,-62.5,10,0.0,1
10,3722793,-3.2452,39.6,29.26,-62.5,10,0.0,1
10,3723519,-1.8029,39.6,29.25,-62.5,10,0.0,1
10,3724245,-2.3888,39.6,29.26,-62.5,10,0.0,1
10,3724971,-2.3437,40.6,29.26,-62.5,10,0.0,1
10,3725697,-3.1776,40.6,29.26,-62.5,10,0.0,1
10,3726423,-2.9522,40.6,29.26,-62.5,10,0.0,1
10,3727149,-2.9748,40.6,29.26,-68.5,10,0.0,1
10,3727875,-1.4874,40.6,29.26,-68.0,10,0.0,1
10,3728601,-3.2227,39.6,29.25,-68.0,10,0.0,1
10,3729327,-1.7803,39.6,29.26,-62.5,10,0.0,1
10,3730053,-1.7803,39.6,29.26,-62.5,10,0.0,1
10,3730779,-2.4790,39.6,29.25,-62.5,10,0.0,1
10,3731505,-2.1409,40.6,29.25,-62.0,10,0.0,1
10,3732231,-1.3522,40.6,29.26,-62.5,10,0.0,1
10,3732957,-2.8395,39.6,29.26,-62.0,10,0.0,1
10,3733683,-2.3437,39.6,29.26,-62.5,10,0.0,1
10,3734409,-3.0649,38.6,29.26,-62.5,10,0.0,1
10,3735135,-2.3437,38.6,29.26,-62.5,10,0.0,1
10,3735861,-2.0282,39.6,29.26,-62.5,10,0.0,1
10,3736587,-3.4931,39.6,29.26,-62.0,10,0.0,1
10,3737313,-2.2987,39.6,29.26,-68.5,10,0.0,1
10,3738039,-2.2987,39.6,29.26,-68.5,10,0.0,1
10,3738765,-2.2761,39.6,29.26,-62.5,10,0.0,1
10,3739491,-3.0649,39.6,29.26,-62.5,10,0.0,1
10,3740217,-2.2311,39.6,29.26,-62.5,10,0.0,1
10,3740943,-1.8254,39.6,29.26,-62.0,10,0.0,1
10,3741669,-2.4339,39.6,29.26,-62.0,10,0.0,1
10,3742395,-2.4790,39.6,29.26,-62.5,10,0.0,1
10,3743121,-2.2085,39.6,29.26,-62.5,10,0.0,1
10,3743847,-3.4931,39.6,29.26,-62.5,10,0.0,1
10,3744573,-2.5466,40.6,29.26,-62.0,10,0.0,1
10,3745299,-2.6367,39.6,29.26,-62.5,10,0.0,1
10,3746025,-2.0508,39.6,29.26,-62.5,10,0.0,1
10,3746751,-2.4564,40.6,29.27,-62.0,10,0.0,1
10,3747477,-2.8170,40.6,29.26,-62.5,10,0.0,1
10,3748203,-2.0959,39.6,29.26,-62.5,10,0.0,1
10,3748929,-2.1184,39.6,29.26,-68.5,10,0.0,1
10,3749655,-2.4790,39.6,29.26,-68.5,10,0.0,1
10,3750381,-2.3663,40.6,29.26,-62.0,10,0.0,1
10,3751107,-2.4114,40.6,29.26,-62.5,10,0.0,1
10,3751833,-2.6367,39.6,29.26,-68.5,10,0.0,1
10,3752559,-3.2452,40.6,29.26,-62.5,10,0.0,1
10,3753285,-3.0649,40.6,29.26,-68.5,10,0.0,1
10,3754011,-1.9832,39.6,29.26,-68.0,10,0.0,1
10,3754737,-3.0649,38.6,29.26,-62.5,10,0.0,1
10,3755463,-2.0959,38.6,29.26,-62.5,10,0.0,1
10,3756189,-2.5916,38.6,29.26,-68.5,10,0.0,1
10,3756915,-2.5240,39.6,29.26,-62.5,10,0.0,1
10,3757641,-3.1325,39.6,29.26,-62.5,10,0.0,1
10,3758367,-2.3437,39.6,29.26,-62.5,10,0.0,1
10,3759093,-2.8621,39.6,29.26,-68.0,10,0.0,1
10,3759819,-2.8621,38.6,29.26,-68.0,10,0.0,1
11,3760545,-1.1944,39.6,29.26,-68.5,10,0.0,1
11,3761271,-2.0057,39.6,29.26,-68.5,10,0.0,1
11,3761997,-2.8170,39.6,29.26,-62.5,10,0.0,1
11,3762723,-2.4564,39.6,29.26,-62.5,10,0.0,1
11,3763449,-1.4648,39.6,29.26,-68.0,10,0.0,1
11,3764175,-1.4198,38.6,29.26,-62.0,10,0.0,1
11,3764901,-3.1550,39.6,29.27,-62.0,10,0.0,1
11,3765627,-1.8480,39.6,29.27,-62.5,10,0.0,1
11,3766353,-2.0508,39.6,29.27,-62.5,10,0.0,1
11,3767079,-1.5099,39.6,29.26,-62.5,10,0.0,1
11,3767805,-1.5099,39.6,29.26,-62.5,10,0.0,1
11,3768531,-1.6902,40.6,29.26,-62.5,10,0.0,1
11,3769257,-1.9381,39.6,29.27,-68.5,10,0.0,1
11,3769983,-1.3972,40.6,29.27,-62.5,10,0.0,1
11,3770709,-2.5466,40.6,29.27,-68.5,10,0.0,1
11,3771435,-3.0649,40.6,29.27,-62.5,10,0.0,1
11,3772161,-2.2761,39.6,29.27,-62.0,10,0.0,1
11,3772887,-3.0424,39.6,29.27,-62.5,10,0.0,1
11,3773613,-2.4790,40.6,29.27,-62.5,10,0.0,1
11,3774339,-2.9522,39.6,29.27,-62.5,10,0.0,1
11,3775065,-2.5240,39.6,29.27,-62.5,10,0.0,1
11,3775791,-2.5240,39.6,29.27,-62.5,10,0.0,1
11,3776517,-3.2227,39.6,29.27,-62.5,10,0.0,1
11,3777243,-3.1550,40.6,29.27,-62.5,10,0.0,1
11,3777969,-2.2987,40.6,29.27,-62.5,10,0.0,1
11,3778695,-2.2987,40.6,29.27,-68.5,10,0.0,1
11,3779421,-2.9297,40.6,29.27,-62.5,10,0.0,1
11,3780147,-2.7269,40.6,29.27,-62.5,10,0.0,1
11,3780873,-1.1944,40.6,29.27,-62.5,10,0.0,1
11,3781599,-2.4564,39.6,29.27,-62.5,10,0.0,1
11,3782325,-2.8621,39.6,29.27,-62.0,10,0.0,1
11,3783051,-2.3437,40.6,29.26,-62.5,10,0.0,1
11,3783777,-2.3437,39.6,29.27,-62.5,10,0.0,1
11,3784503,-1.9156,39.6,29.27,-62.5,10,0.0,1
11,3785229,-3.2227,39.6,29.27,-68.0,10,0.0,1
11,3785955,-3.2227,39.6,29.27,-62.5,10,0.0,1
11,3786681,-2.4790,38.6,29.27,-62.5,10,0.0,1
11,3787407,-2.0282,39.6,29.27,-62.5,10,0.0,1
11,3788133,-2.3437,39.6,29.27,-62.0,10,0.0,1
11,3788859,-2.6142,39.6,29.26,-62.5,10,0.0,1
11,3789585,-2.3437,39.6,29.27,-62.5,10,0.0,1
11,3790311,-1.6451,40.6,29.27,-68.5,10,0.0,1
11,3791037,-2.6142,40.6,29.27,-62.5,10,0.0,1
11,3791763,-2.6142,40.6,29.27,-62.5,10,0.0,1
11,3792489,-2.2987,40.6,29.27,-62.5,10,0.0,1
11,3793215,-2.9522,39.6,29.27,-62.0,10,0.0,1
11,3793941,-2.8170,39.6,29.27,-68.0,10,0.0,1
11,3794667,-3.0649,39.6,29.27,-62.0,10,0.0,1
11,3795393,-2.9297,39.6,29.27,-62.0,10,0.0,1
11,3796119,-2.3437,40.6,29.27,-62.5,10,0.0,1
11,3796845,-2.5466,39.6,29.27,-68.5,10,0.0,1
11,3797571,-2.4564,39.6,29.27,-68.0,10,0.0,1
11,3798297,-1.7353,39.6,29.27,-62.0,10,0.0,1
11,3799023,-1.8930,39.6,29.27,-68.0,10,0.0,1
11,3799749,-1.8930,39.6,29.27,-68.0,10,0.0,1
11,3800475,-2.8395,39.6,29.27,-62.0,10,0.0,1
11,3801201,-1.7353,39.6,29.26,-62.0,10,0.0,1
11,3801927,-2.9973,39.6,29.26,-68.0,10,0.0,1
11,3802653,-3.2677,39.6,29.27,-62.5,10,0.0,1
11,3803379,-2.2085,39.6,29.26,-68.5,10,0.0,1
11,3804105,-2.8846,39.6,29.27,-68.0,10,0.0,1
11,3804831,-2.3888,39.6,29.27,-62.5,10,0.0,1
11,3805557,-3.0874,39.6,29.26,-62.0,10,0.0,1
11,3806283,-2.1409,39.6,29.27,-62.0,10,0.0,1
11,3807009,-2.6593,39.6,29.27,-62.0,10,0.0,1
11,3807735,-2.3888,39.6,29.27,-68.5,10,0.0,1
11,3808461,-3.2001,39.6,29.27,-62.0,10,0.0,1
11,3809187,-1.6451,40.6,29.27,-62.0,10,0.0,1
11,3809913,-3.3128,40.6,29.27,-62.5,10,0.0,1
11,3810639,-2.5240,40.6,29.27,-62.5,10,0.0,1
11,3811365,-1.8029,40.6,29.27,-62.5,10,0.0,1
11,3812091,-2.8621,40.6,29.27,-62.5,10,0.0,1
11,3812817,-2.2085,40.6,29.27,-68.5,10,0.0,1
11,3813543,-64.0249,39.6,29.27,-68.0,10,0.0,0
11,3814269,-1.5775,39.6,29.27,-62.5,10,0.0,1
11,3814995,-2.3888,39.6,29.27,-62.5,10,0.0,1
11,3815721,-2.3212,40.6,29.27,-62.0,10,0.0,1
11,3816447,-2.0959,39.6,29.27,-68.5,10,0.0,1
11,3817173,-3.2227,40.6,29.27,-62.5,10,0.0,1
11,3817899,-2.7494,40.6,29.27,-62.5,10,0.0,1
11,3818625,-2.1860,39.6,29.27,-68.5,10,0.0,1
11,3819351,-2.8846,40.6,29.27,-62.5,10,0.0,1
11,3820077,-3.2001,40.6,29.27,-62.5,10,0.0,1
11,3820803,-2.0733,40.6,29.27,-62.5,10,0.0,1
11,3821529,-2.0733,40.6,29.27,-62.5,10,0.0,1
11,3822255,-1.3972,40.6,29.27,-62.0,10,0.0,1
11,3822981,-3.0424,40.6,29.27,-62.5,10,0.0,1
11,3823707,-2.4564,39.6,29.27,-68.0,10,0.0,1
11,3824433,-2.4790,39.6,29.27,-62.0,10,0.0,1
11,3825159,-2.0959,40.6,29.27,-62.5,10,0.0,1
11,3825885,-3.2903,40.6,29.27,-62.5,10,0.0,1
11,3826611,-2.3212,40.6,29.27,-68.0,10,0.0,1
11,3827337,-1.8705,40.6,29.27,-62.5,10,0.0,1
11,3828063,-2.5240,39.6,29.27,-62.0,10,0.0,1
11,3828789,-1.4648,40.6,29.28,-62.5,10,0.0,1
11,3829515,-1.4648,40.6,29.27,-62.5,10,0.0,1
11,3830241,-2.7269,40.6,29.27,-68.0,10,0.0,1
11,3830967,-2.3437,40.6,29.27,-62.5,10,0.0,1
11,3831693,-2.3437,39.6,29.28,-68.0,10,0.0,1
11,3832419,-2.3663,39.6,29.27,-62.5,10,0.0,1
11,3833145,-1.8705,39.6,29.27,-62.5,10,0.0,1
11,3833871,-3.0424,40.6,29.27,-62.5,10,0.0,1
11,3834597,-2.8846,40.6,29.27,-62.5,10,0.0,1
11,3835323,-2.4564,40.6,29.27,-62.5,10,0.0,1
11,3836049,-2.2085,40.6,29.27,-62.5,10,0.0,1
11,3836775,-2.1184,40.6,29.27,-62.0,10,0.0,1
11,3837501,-2.1184,40.6,29.27,-62.0,10,0.0,1
11,3838227,-2.1635,40.6,29.27,-62.5,10,0.0,1
11,3838953,-2.4339,40.6,29.27,-68.5,10,0.0,1
11,3839679,-1.5325,40.6,29.27,-62.5,10,0.0,1
11,3840405,-2.8621,40.6,29.27,-62.5,10,0.0,1
11,3841131,-2.0959,40.6,29.27,-62.5,10,0.0,1
11,3841857,-2.6142,39.6,29.27,-68.5,10,0.0,1
11,3842583,-2.2761,39.6,29.27,-62.5,10,0.0,1
11,3843309,-1.7353,39.6,29.27,-62.5,10,0.0,1
11,3844035,-1.8254,39.6,29.27,-62.0,10,0.0,1
11,3844761,-2.6367,39.6,29.27,-68.5,10,0.0,1
11,3845487,-2.6367,40.6,29.27,-68.5,10,0.0,1
11,3846213,-2.3437,40.6,29.27,-62.5,10,0.0,1
11,3846939,-2.1635,40.6,29.27,-62.5,10,0.0,1
11,3847665,-2.8170,40.6,29.27,-62.5,10,0.0,1
11,3848391,-2.1860,40.6,29.27,-62.0,10,0.0,1
11,3849117,-2.4564,39.6,29.27,-62.5,10,0.0,1
11,3849843,-1.4874,40.6,29.27,-68.5,10,0.0,1
11,3850569,-3.2227,39.6,29.27,-62.5,10,0.0,1
11,3851295,-3.0649,39.6,29.27,-62.0,10,0.0,1
11,3852021,-2.7719,39.6,29.27,-68.0,10,0.0,1
11,3852747,-2.5240,39.6,29.27,-62.5,10,0.0,1
11,3853473,-2.5240,39.6,29.27,-62.5,10,0.0,1
11,3854199,-2.2536,39.6,29.27,-68.5,10,0.0,1
11,3854925,-2.6593,39.6,29.27,-62.5,10,0.0,1
11,3855651,-2.7043,39.6,29.27,-62.5,10,0.0,1
11,3856377,-3.6058,39.6,29.27,-62.5,10,0.0,1
11,3857103,-2.3663,40.6,29.27,-68.0,10,0.0,1
11,3857829,-1.9381,39.6,29.27,-62.5,10,0.0,1
11,3858555,-2.2311,39.6,29.27,-62.0,10,0.0,1
11,3859281,-1.3522,40.6,29.27,-62.0,10,0.0,1
11,3860007,-2.3888,40.6,29.27,-62.5,10,0.0,1
11,3860733,-1.8705,39.6,29.27,-62.5,10,0.0,1
11,3861459,-1.4874,39.6,29.27,-68.0,10,0.0,1
11,3862185,-3.3128,39.6,29.27,-68.0,10,0.0,1
11,3862911,-2.4114,38.6,29.27,-62.0,10,0.0,1
11,3863637,-2.8846,39.6,29.27,-68.5,10,0.0,1
11,3864363,-2.9297,39.6,29.27,-62.0,10,0.0,1
11,3865089,-2.5916,39.6,29.27,-62.5,10,0.0,1
11,3865815,-3.2452,40.6,29.27,-62.5,10,0.0,1
11,3866541,-1.7353,39.6,29.28,-62.0,10,0.0,1
11,3867267,-8.9017,39.6,29.27,-62.5,10,0.0,0
11,3867993,-2.9297,39.6,29.27,-62.5,10,0.0,1
11,3868719,-2.2536,39.6,29.28,-62.5,10,0.0,1
11,3869445,-2.2987,40.6,29.27,-62.5,10,0.0,1
11,3870171,-2.2536,40.6,29.28,-62.5,10,0.0,1
11,3870897,-3.0874,40.6,29.27,-62.5,10,0.0,1
11,3871623,-2.2311,40.6,29.27,-68.5,10,0.0,1
11,3872349,-2.4564,40.6,29.28,-68.5,10,0.0,1
11,3873075,-2.4564,40.6,29.27,-68.5,10,0.0,1
11,3873801,-3.1325,39.6,29.28,-62.5,10,0.0,1
11,3874527,-3.4255,40.6,29.28,-62.5,10,0.0,1
11,3875253,-3.4255,40.6,29.27,-62.5,10,0.0,1
11,3875979,-2.2536,39.6,29.28,-62.0,10,0.0,1
11,3876705,-2.0057,40.6,29.28,-68.0,10,0.0,1
11,3877431,-2.1860,39.6,29.28,-68.0,10,0.0,1
11,3878157,-1.9156,39.6,29.28,-62.5,10,0.0,1
11,3878883,-2.1635,39.6,29.28,-68.0,10,0.0,1
11,3879609,-2.7269,39.6,29.28,-62.5,10,0.0,1
11,3880335,-2.4114,39.6,29.28,-68.5,10,0.0,1
11,3881061,-1.3972,39.6,29.28,-62.5,10,0.0,1
11,3881787,-2.2761,40.6,29.28,-62.5,10,0.0,1
11,3882513,-3.1325,40.6,29.28,-68.5,10,0.0,1
11,3883239,-3.1325,40.6,29.28,-68.5,10,0.0,1
11,3883965,-2.1409,40.6,29.27,-62.5,10,0.0,1
11,3884691,-2.3663,39.6,29.28,-68.0,10,0.0,1
11,3885417,-2.3888,40.6,29.27,-68.5,10,0.0,1
11,3886143,-1.7803,39.6,29.28,-62.5,10,0.0,1
11,3886869,-2.3888,39.6,29.28,-68.5,10,0.0,1
11,3887595,-3.2452,39.6,29.28,-62.5,10,0.0,1
11,3888321,-2.7043,40.6,29.28,-62.5,10,0.0,1
11,3889047,-2.5015,39.6,29.27,-62.5,10,0.0,1
11,3889773,-2.0959,40.6,29.28,-68.5,10,0.0,1
11,3890499,-2.0057,39.6,29.28,-68.5,10,0.0,1
11,3891225,-2.0057,40.6,29.28,-68.5,10,0.0,1
11,3891951,-2.4339,40.6,29.28,-62.5,10,0.0,1
11,3892677,-2.5240,40.6,29.28,-62.0,10,0.0,1
11,3893403,-2.8395,40.6,29.28,-62.5,10,0.0,1
11,3894129,-3.2001,39.6,29.27,-68.5,10,0.0,1
11,3894855,-2.1860,39.6,29.28,-62.5,10,0.0,1
11,3895581,-2.1184,39.6,29.28,-62.5,10,0.0,1
11,3896307,-2.6367,39.6,29.28,-68.5,10,0.0,1
11,3897033,-2.4790,39.6,29.28,-62.5,10,0.0,1
11,3897759,-2.7945,39.6,29.28,-62.5,10,0.0,1
11,3898485,-2.5466,40.6,29.28,-62.5,10,0.0,1
11,3899211,-2.5466,39.6,29.28,-62.5,10,0.0,1
11,3899937,-2.4564,39.6,29.28,-68.0,10,0.0,1
11,3900663,-2.4564,39.6,29.28,-68.0,10,0.0,1
11,3901389,-1.4423,39.6,29.28,-62.0,10,0.0,1
11,3902115,-2.5015,40.6,29.28,-62.5,10,0.0,1
11,3902841,-3.0649,40.6,29.28,-68.5,10,0.0,1
11,3903567,-1.8480,40.6,29.28,-62.5,10,0.0,1
11,3904293,-1.4423,40.6,29.28,-68.5,10,0.0,1
11,3905019,-2.5466,39.6,29.28,-62.5,10,0.0,1
11,3905745,-2.6142,40.6,29.28,-68.5,10,0.0,1
11,3906471,-2.0959,39.6,29.28,-68.0,10,0.0,1
11,3907197,-2.0959,39.6,29.28,-68.0,10,0.0,1
11,3907923,-2.1860,39.6,29.28,-68.5,10,0.0,1
11,3908649,-2.0057,38.6,29.28,-62.5,10,0.0,1
11,3909375,-2.1635,39.6,29.28,-68.5,10,0.0,1
11,3910101,-2.2536,39.6,29.28,-62.5,10,0.0,1
11,3910827,-1.7353,39.6,29.28,-62.5,10,0.0,1
11,3911553,-2.4564,39.6,29.28,-68.5,10,0.0,1
11,3912279,-3.1325,39.6,29.28,-62.5,10,0.0,1
11,3913005,-2.7945,39.6,29.28,-62.0,10,0.0,1
11,3913731,-2.2311,39.6,29.28,-62.0,10,0.0,1
11,3914457,-1.7578,40.6,29.29,-62.5,10,0.0,1
11,3915183,-2.5466,40.6,29.28,-68.0,10,0.0,1
11,3915909,-3.2903,40.6,29.28,-62.5,10,0.0,1
11,3916635,-2.4790,40.6,29.28,-62.5,10,0.0,1
11,3917361,-2.5916,39.6,29.28,-62.5,10,0.0,1
11,3918087,-1.9832,39.6,29.28,-68.5,10,0.0,1
11,3918813,-2.0508,40.6,29.28,-62.5,10,0.0,1
11,3919539,-2.8395,40.6,29.28,-62.5,10,0.0,1
11,3920265,-2.5916,40.6,29.28,-62.5,10,0.0,1
11,3920991,-3.1776,40.6,29.28,-68.0,10,0.0,1
11,3921717,-2.5691,39.6,29.28,-62.5,10,0.0,1
11,3922443,-3.1776,40.6,29.28,-62.5,10,0.0,1
11,3923169,-3.1550,40.6,29.28,-62.5,10,0.0,1
11,3923895,-1.9606,39.6,29.28,-62.0,10,0.0,1
11,3924621,-2.2311,40.6,29.28,-62.5,10,0.0,1
11,3925347,-3.1325,40.6,29.28,-62.0,10,0.0,1
11,3926073,-2.1409,40.6,29.28,-62.5,10,0.0,1
11,3926799,-3.1325,40.6,29.28,-62.5,10,0.0,1
11,3927525,-2.4564,40.6,29.29,-62.0,10,0.0,1
11,3928251,-1.3071,40.6,29.29,-62.5,10,0.0,1
11,3928977,-1.3071,39.6,29.29,-62.5,10,0.0,1
11,3929703,-2.4564,40.6,29.28,-68.5,10,0.0,1
11,3930429,-2.5916,39.6,29.29,-68.5,10,0.0,1
11,3931155,-2.7269,38.6,29.28,-62.0,10,0.0,1
11,3931881,-2.3437,39.6,29.28,-68.0,10,0.0,1
11,3932607,-2.2311,39.6,29.28,-68.5,10,0.0,1
11,3933333,-2.2761,39.6,29.28,-68.0,10,0.0,1
11,3934059,-2.6818,40.6,29.29,-68.5,10,0.0,1
11,3934785,-2.7494,40.6,29.28,-62.5,10,0.0,1
11,3935511,-1.3522,39.6,29.28,-62.0,10,0.0,1
11,3936237,-2.8395,40.6,29.28,-62.0,10,0.0,1
11,3936963,-2.8395,40.6,29.29,-62.0,10,0.0,1
11,3937689,-2.1409,40.6,29.29,-68.0,10,0.0,1
11,3938415,-1.9832,40.6,29.29,-68.0,10,0.0,1
11,3939141,-2.7043,39.6,29.28,-62.0,10,0.0,1
11,3939867,-1.8705,40.6,29.28,-62.5,10,0.0,1
11,3940593,-2.7494,40.6,29.29,-62.0,10,0.0,1
11,3941319,-2.5240,39.6,29.29,-62.5,10,0.0,1
11,3942045,-1.7127,39.6,29.29,-68.0,10,0.0,1
11,3942771,-2.9522,40.6,29.29,-62.5,10,0.0,1
11,3943497,-3.0424,39.6,29.29,-62.0,10,0.0,1
11,3944223,-2.0733,39.6,29.29,-62.5,10,0.0,1
11,3944949,-2.0733,40.6,29.28,-62.5,10,0.0,1
11,3945675,-3.1776,40.6,29.29,-62.5,10,0.0,1
11,3946401,-2.9072,39.6,29.29,-62.5,10,0.0,1
11,3947127,-3.2452,40.6,29.29,-68.0,10,0.0,1
11,3947853,-2.4790,39.6,29.29,-68.0,10,0.0,1
11,3948579,-2.9297,39.6,29.29,-62.5,10,0.0,1
11,3949305,-2.5691,39.6,29.29,-68.5,10,0.0,1
11,3950031,-1.8254,39.6,29.29,-62.5,10,0.0,1
11,3950757,-1.5325,39.6,29.29,-62.5,10,0.0,1
11,3951483,-2.3212,39.6,29.29,-62.0,10,0.0,1
11,3952209,-1.3747,39.6,29.29,-62.5,10,0.0,1
11,3952935,-1.3747,40.6,29.28,-62.5,10,0.0,1
11,3953661,-2.5691,40.6,29.29,-62.5,10,0.0,1
11,3954387,-3.2001,39.6,29.29,-62.5,10,0.0,1
11,3955113,-2.1860,39.6,29.29,-68.5,10,0.0,1
11,3955839,-1.3071,39.6,29.29,-62.5,10,0.0,1
11,3956565,-2.0733,39.6,29.29,-62.5,10,0.0,1
11,3957291,-3.2903,40.6,29.29,-62.5,10,0.0,1
11,3958017,-1.4648,40.6,29.29,-68.0,10,0.0,1
11,3958743,-2.9973,40.6,29.28,-62.5,10,0.0,1
11,3959469,-2.4114,40.6,29.29,-68.0,10,0.0,1
11,3960195,-1.7127,40.6,29.29,-62.5,10,0.0,1
11,3960921,-1.7127,40.6,29.29,-62.5,10,0.0,1
11,3961647,-3.0424,40.6,29.29,-62.5,10,0.0,1
11,3962373,-2.0508,39.6,29.30,-62.0,10,0.0,1
11,3963099,-2.2536,39.6,29.29,-62.5,10,0.0,1
11,3963825,-3.1776,40.6,29.30,-62.0,10,0.0,1
11,3964551,-2.3888,40.6,29.29,-62.5,10,0.0,1
11,3965277,-3.3579,40.6,29.29,-62.5,10,0.0,1
11,3966003,-1.9156,40.6,29.29,-62.5,10,0.0,1
11,3966729,-2.7494,39.6,29.29,-62.5,10,0.0,1
11,3967455,-3.0649,39.6,29.29,-62.5,10,0.0,1
11,3968181,-2.0282,40.6,29.30,-62.5,10,0.0,1
11,3968907,-2.9297,40.6,29.29,-62.5,10,0.0,1
11,3969633,-2.8395,39.6,29.30,-62.0,10,0.0,1
11,3970359,-1.1268,39.6,29.30,-62.5,10,0.0,1
11,3971085,-2.5240,40.6,29.30,-62.0,10,0.0,1
11,3971811,-3.0198,40.6,29.29,-62.5,10,0.0,1
11,3972537,-1.6677,40.6,29.30,-68.0,10,0.0,1
11,3973263,-2.4564,40.6,29.30,-62.5,10,0.0,1
11,3973989,-3.2001,40.6,29.29,-62.5,10,0.0,1
11,3974715,-3.4706,40.6,29.29,-62.5,10,0.0,1
11,3975441,-1.8254,40.6,29.29,-62.5,10,0.0,1
11,3976167,-1.8254,39.6,29.30,-62.0,10,0.0,1
11,3976893,-1.4423,40.6,29.30,-68.5,10,0.0,1
