time_utc,t_ms,die_c,amb_c,rssi_dbm,gain_step,snr_db,rssi_sync
2026-07-20T00:04:09.445+00:00,1411677,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:09.752+00:00,1411984,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:10.059+00:00,1412291,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:04:10.366+00:00,1412598,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:04:10.673+00:00,1412905,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:10.980+00:00,1413212,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:11.287+00:00,1413519,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:04:11.594+00:00,1413826,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:11.901+00:00,1414133,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:12.208+00:00,1414440,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:12.515+00:00,1414747,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:12.822+00:00,1415054,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:04:13.129+00:00,1415361,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:13.436+00:00,1415668,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:13.743+00:00,1415975,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:04:14.050+00:00,1416282,40.3,28.84,0.0,10,15.0,-35.5
